team,x,y,segment,color
angels,125.18,204.53,foul_lines,black
angels,121.1532135,200.5015737,foul_lines,black
angels,117.1264269,196.4731474,foul_lines,black
angels,113.0996404,192.4447211,foul_lines,black
angels,109.0728538,188.4162949,foul_lines,black
angels,105.0460673,184.3878686,foul_lines,black
angels,101.0192807,180.3594423,foul_lines,black
angels,96.99249417,176.331016,foul_lines,black
angels,92.96570762,172.3025897,foul_lines,black
angels,88.93892108,168.2741634,foul_lines,black
angels,84.91213453,164.2457372,foul_lines,black
angels,80.88534798,160.2173109,foul_lines,black
angels,76.85856144,156.1888846,foul_lines,black
angels,72.83177489,152.1604583,foul_lines,black
angels,68.80498834,148.132032,foul_lines,black
angels,64.7782018,144.1036057,foul_lines,black
angels,60.75141525,140.0751794,foul_lines,black
angels,56.7246287,136.0467532,foul_lines,black
angels,52.69784216,132.0183269,foul_lines,black
angels,48.67105561,127.9899006,foul_lines,black
angels,44.64426906,123.9614743,foul_lines,black
angels,40.61748252,119.933048,foul_lines,black
angels,36.59069597,115.9046217,foul_lines,black
angels,32.56390942,111.8761954,foul_lines,black
angels,28.53712287,107.8477692,foul_lines,black
angels,26.44143247,103.6728803,foul_lines,black
angels,30.4890034,107.6801638,foul_lines,black
angels,34.51578398,111.708596,foul_lines,black
angels,38.54256455,115.7370283,foul_lines,black
angels,42.56934513,119.7654605,foul_lines,black
angels,46.59612571,123.7938928,foul_lines,black
angels,50.62290629,127.822325,foul_lines,black
angels,54.64968687,131.8507573,foul_lines,black
angels,58.67646744,135.8791895,foul_lines,black
angels,62.70324802,139.9076218,foul_lines,black
angels,66.7300286,143.936054,foul_lines,black
angels,70.75680918,147.9644863,foul_lines,black
angels,74.78358975,151.9929185,foul_lines,black
angels,78.81037033,156.0213508,foul_lines,black
angels,82.83715091,160.049783,foul_lines,black
angels,86.86393149,164.0782153,foul_lines,black
angels,90.89071207,168.1066476,foul_lines,black
angels,94.91749264,172.1350798,foul_lines,black
angels,98.94427322,176.1635121,foul_lines,black
angels,102.9710538,180.1919443,foul_lines,black
angels,106.9978344,184.2203766,foul_lines,black
angels,111.024615,188.2488088,foul_lines,black
angels,115.0513955,192.2772411,foul_lines,black
angels,119.0781761,196.3056733,foul_lines,black
angels,123.1049567,200.3341056,foul_lines,black
angels,127.1338144,200.4595407,foul_lines,black
angels,131.1648804,196.4353967,foul_lines,black
angels,135.1959464,192.4112527,foul_lines,black
angels,139.2270125,188.3871087,foul_lines,black
angels,143.2580785,184.3629647,foul_lines,black
angels,147.2891445,180.3388207,foul_lines,black
angels,151.3202105,176.3146767,foul_lines,black
angels,155.3512766,172.2905327,foul_lines,black
angels,159.3823426,168.2663887,foul_lines,black
angels,163.4134086,164.2422447,foul_lines,black
angels,167.4444747,160.2181007,foul_lines,black
angels,171.4755407,156.1939567,foul_lines,black
angels,175.5066067,152.1698127,foul_lines,black
angels,179.5376727,148.1456687,foul_lines,black
angels,183.5687388,144.1215247,foul_lines,black
angels,187.5998048,140.0973807,foul_lines,black
angels,191.6308708,136.0732367,foul_lines,black
angels,195.6619369,132.0490927,foul_lines,black
angels,199.6930029,128.0249487,foul_lines,black
angels,203.7240689,124.0008047,foul_lines,black
angels,207.7551349,119.9766607,foul_lines,black
angels,211.786201,115.9525167,foul_lines,black
angels,215.817267,111.9283727,foul_lines,black
angels,219.848333,107.9042288,foul_lines,black
angels,223.8793991,103.8800848,foul_lines,black
angels,221.9256771,107.9506367,foul_lines,black
angels,217.8946072,111.9747768,foul_lines,black
angels,213.8635373,115.9989169,foul_lines,black
angels,209.8324674,120.0230571,foul_lines,black
angels,205.8013976,124.0471972,foul_lines,black
angels,201.7703277,128.0713373,foul_lines,black
angels,197.7392578,132.0954775,foul_lines,black
angels,193.7081879,136.1196176,foul_lines,black
angels,189.6771181,140.1437578,foul_lines,black
angels,185.6460482,144.1678979,foul_lines,black
angels,181.6149783,148.192038,foul_lines,black
angels,177.5839084,152.2161782,foul_lines,black
angels,173.5528385,156.2403183,foul_lines,black
angels,169.5217687,160.2644585,foul_lines,black
angels,165.4906988,164.2885986,foul_lines,black
angels,161.4596289,168.3127387,foul_lines,black
angels,157.428559,172.3368789,foul_lines,black
angels,153.3974891,176.361019,foul_lines,black
angels,149.3664193,180.3851592,foul_lines,black
angels,145.3353494,184.4092993,foul_lines,black
angels,141.3042795,188.4334394,foul_lines,black
angels,137.2732096,192.4575796,foul_lines,black
angels,133.2421398,196.4817197,foul_lines,black
angels,129.2110699,200.5058599,foul_lines,black
angels,125.18,204.53,foul_lines,black
angels,126.7,201.88,home_plate,red
angels,126.6254014,201.9541142,home_plate,red
angels,126.5508028,202.0282284,home_plate,red
angels,126.4762042,202.1023426,home_plate,red
angels,126.4016056,202.1764567,home_plate,red
angels,126.3270071,202.2505709,home_plate,red
angels,126.2524085,202.3246851,home_plate,red
angels,126.1778099,202.3987993,home_plate,red
angels,126.1032113,202.4729135,home_plate,red
angels,126.0286127,202.5470277,home_plate,red
angels,125.9540141,202.6211418,home_plate,red
angels,125.8794155,202.695256,home_plate,red
angels,125.8048169,202.7693702,home_plate,red
angels,125.7302183,202.8434844,home_plate,red
angels,125.6556197,202.9175986,home_plate,red
angels,125.5810212,202.9917128,home_plate,red
angels,125.5064226,203.0658269,home_plate,red
angels,125.431824,203.1399411,home_plate,red
angels,125.3572254,203.2140553,home_plate,red
angels,125.2826268,203.2881695,home_plate,red
angels,125.2080282,203.3622837,home_plate,red
angels,125.1336905,203.3833421,home_plate,red
angels,125.0598246,203.3084977,home_plate,red
angels,124.9859586,203.2336534,home_plate,red
angels,124.9120926,203.158809,home_plate,red
angels,124.8382266,203.0839647,home_plate,red
angels,124.7643606,203.0091203,home_plate,red
angels,124.6904946,202.934276,home_plate,red
angels,124.6166286,202.8594316,home_plate,red
angels,124.5427626,202.7845873,home_plate,red
angels,124.4688966,202.7097429,home_plate,red
angels,124.3950306,202.6348986,home_plate,red
angels,124.3211646,202.5600542,home_plate,red
angels,124.2472986,202.4852099,home_plate,red
angels,124.1734326,202.4103655,home_plate,red
angels,124.0995666,202.3355212,home_plate,red
angels,124.0257006,202.2606768,home_plate,red
angels,123.9518347,202.1858325,home_plate,red
angels,123.8779687,202.1109881,home_plate,red
angels,123.8041027,202.0361438,home_plate,red
angels,123.7302367,201.9612994,home_plate,red
angels,123.6563707,201.8864551,home_plate,red
angels,123.65,201.783913,home_plate,red
angels,123.65,201.6787566,home_plate,red
angels,123.65,201.5736003,home_plate,red
angels,123.65,201.4684439,home_plate,red
angels,123.65,201.3632875,home_plate,red
angels,123.65,201.2581312,home_plate,red
angels,123.65,201.1529748,home_plate,red
angels,123.65,201.0478184,home_plate,red
angels,123.65,200.9426621,home_plate,red
angels,123.65,200.8375057,home_plate,red
angels,123.65,200.7323493,home_plate,red
angels,123.65,200.6271929,home_plate,red
angels,123.65,200.5220366,home_plate,red
angels,123.65,200.4168802,home_plate,red
angels,123.6982762,200.36,home_plate,red
angels,123.8034325,200.36,home_plate,red
angels,123.9085889,200.36,home_plate,red
angels,124.0137453,200.36,home_plate,red
angels,124.1189016,200.36,home_plate,red
angels,124.224058,200.36,home_plate,red
angels,124.3292144,200.36,home_plate,red
angels,124.4343707,200.36,home_plate,red
angels,124.5395271,200.36,home_plate,red
angels,124.6446835,200.36,home_plate,red
angels,124.7498398,200.36,home_plate,red
angels,124.8549962,200.36,home_plate,red
angels,124.9601526,200.36,home_plate,red
angels,125.0653089,200.36,home_plate,red
angels,125.1704653,200.36,home_plate,red
angels,125.2756217,200.36,home_plate,red
angels,125.3807781,200.36,home_plate,red
angels,125.4859344,200.36,home_plate,red
angels,125.5910908,200.36,home_plate,red
angels,125.6962472,200.36,home_plate,red
angels,125.8014035,200.36,home_plate,red
angels,125.9065599,200.36,home_plate,red
angels,126.0117163,200.36,home_plate,red
angels,126.1168726,200.36,home_plate,red
angels,126.222029,200.36,home_plate,red
angels,126.3271854,200.36,home_plate,red
angels,126.4323417,200.36,home_plate,red
angels,126.5374981,200.36,home_plate,red
angels,126.6426545,200.36,home_plate,red
angels,126.7,200.4078108,home_plate,red
angels,126.7,200.5129672,home_plate,red
angels,126.7,200.6181236,home_plate,red
angels,126.7,200.7232799,home_plate,red
angels,126.7,200.8284363,home_plate,red
angels,126.7,200.9335927,home_plate,red
angels,126.7,201.0387491,home_plate,red
angels,126.7,201.1439054,home_plate,red
angels,126.7,201.2490618,home_plate,red
angels,126.7,201.3542182,home_plate,red
angels,126.7,201.4593745,home_plate,red
angels,126.7,201.5645309,home_plate,red
angels,126.7,201.6696873,home_plate,red
angels,126.7,201.7748436,home_plate,red
angels,126.7,201.88,home_plate,red
angels,147.5681258,179.1618742,infield_inner,peru
angels,144.9936155,181.7363845,infield_inner,peru
angels,142.4191051,184.3108949,infield_inner,peru
angels,139.8445948,186.8854052,infield_inner,peru
angels,137.2700845,189.4599155,infield_inner,peru
angels,134.6955742,192.0344258,infield_inner,peru
angels,132.1210639,194.6089361,infield_inner,peru
angels,129.5465536,197.1834464,infield_inner,peru
angels,126.2728687,198.07,infield_inner,peru
angels,122.6319613,198.07,infield_inner,peru
angels,119.7727701,196.1827701,infield_inner,peru
angels,117.1982598,193.6082598,infield_inner,peru
angels,114.6237494,191.0337494,infield_inner,peru
angels,112.0492391,188.4592391,infield_inner,peru
angels,109.4747288,185.8847288,infield_inner,peru
angels,106.9002185,183.3102185,infield_inner,peru
angels,104.3257082,180.7357082,infield_inner,peru
angels,101.7511979,178.1611979,infield_inner,peru
angels,104.3033125,175.5866875,infield_inner,peru
angels,105.9069354,173.0702581,infield_inner,peru
angels,106.1243743,169.3856257,infield_inner,peru
angels,108.6988846,166.8111154,infield_inner,peru
angels,111.2733949,164.2366051,infield_inner,peru
angels,113.8479052,161.6620948,infield_inner,peru
angels,116.4224156,159.0875844,infield_inner,peru
angels,118.9969259,156.5130741,infield_inner,peru
angels,121.5714362,153.9385638,infield_inner,peru
angels,125.1093851,153.69,infield_inner,peru
angels,128.5316717,154.2193996,infield_inner,peru
angels,131.111689,156.7883912,infield_inner,peru
angels,133.6917063,159.3573828,infield_inner,peru
angels,136.2717236,161.9263743,infield_inner,peru
angels,138.8517408,164.4953659,infield_inner,peru
angels,141.4317581,167.0643574,infield_inner,peru
angels,144.0117754,169.633349,infield_inner,peru
angels,143.5782817,172.8309498,infield_inner,peru
angels,145.781671,175.7993232,infield_inner,peru
angels,147.5681258,179.1618742,infield_inner,peru
angels,133.2,138.54,infield_outer,peru
angels,126.9886819,137.2676571,infield_outer,peru
angels,121.3140068,136.9023768,infield_outer,peru
angels,116.1549794,137.3383097,infield_outer,peru
angels,111.4906042,138.4696068,infield_outer,peru
angels,107.2998857,140.1904188,infield_outer,peru
angels,103.5618285,142.3948966,infield_outer,peru
angels,100.2554371,144.9771912,infield_outer,peru
angels,97.35971601,147.8314531,infield_outer,peru
angels,94.85366982,150.8518334,infield_outer,peru
angels,92.71630306,153.9324829,infield_outer,peru
angels,90.92662027,156.9675524,infield_outer,peru
angels,89.46362598,159.8511927,infield_outer,peru
angels,88.30632474,162.4775546,infield_outer,peru
angels,87.43372109,164.7407891,infield_outer,peru
angels,86.82481957,166.5350469,infield_outer,peru
angels,86.45862471,167.7544788,infield_outer,peru
angels,86.31414106,168.2932358,infield_outer,peru
angels,88.35777158,170.3577716,infield_outer,peru
angels,90.93228189,172.9322819,infield_outer,peru
angels,93.50679221,175.5067922,infield_outer,peru
angels,96.08130253,178.0813025,infield_outer,peru
angels,98.65581284,180.6558128,infield_outer,peru
angels,101.2303232,180.6503232,infield_outer,peru
angels,103.8048335,183.2248335,infield_outer,peru
angels,106.3793438,185.7993438,infield_outer,peru
angels,108.9538541,188.3738541,infield_outer,peru
angels,111.5283644,190.9483644,infield_outer,peru
angels,114.1028747,193.5228747,infield_outer,peru
angels,116.6773851,196.0973851,infield_outer,peru
angels,119.2518954,198.6718954,infield_outer,peru
angels,119.7934446,201.8109223,infield_outer,peru
angels,120.8312491,205.2322509,infield_outer,peru
angels,123.7479222,207.2999901,infield_outer,peru
angels,127.319901,207.1467101,infield_outer,peru
angels,130.0487176,204.8367128,infield_outer,peru
angels,130.7896159,201.3390568,infield_outer,peru
angels,130.9729903,198.2270097,infield_outer,peru
angels,133.5475006,195.6524994,infield_outer,peru
angels,136.1220109,193.0779891,infield_outer,peru
angels,138.6965212,190.5034788,infield_outer,peru
angels,141.2710316,187.9289684,infield_outer,peru
angels,143.8455419,185.3544581,infield_outer,peru
angels,146.4200522,182.7799478,infield_outer,peru
angels,148.9945625,180.2054375,infield_outer,peru
angels,151.5671025,179.6289608,infield_outer,peru
angels,154.1364317,177.0492797,infield_outer,peru
angels,156.7057608,174.4695987,infield_outer,peru
angels,159.27509,171.8899177,infield_outer,peru
angels,161.8444192,169.3102366,infield_outer,peru
angels,162.986709,167.2286777,infield_outer,peru
angels,162.812989,166.6459868,infield_outer,peru
angels,162.4054057,165.2896,infield_outer,peru
angels,161.6990375,163.2907084,infield_outer,peru
angels,160.6289626,160.7805026,infield_outer,peru
angels,159.1302593,157.8901736,infield_outer,peru
angels,157.1380058,154.7509122,infield_outer,peru
angels,154.5872803,151.4939092,infield_outer,peru
angels,151.4131612,148.2503555,infield_outer,peru
angels,147.5507267,145.151442,infield_outer,peru
angels,142.935055,142.3283595,infield_outer,peru
angels,137.5012245,139.9122988,infield_outer,peru
angels,133.2,138.54,infield_outer,peru
angels,125.56,223.45,outfield_inner,peru
angels,118.7600201,221.9351372,outfield_inner,peru
angels,112.6442896,218.2928248,outfield_inner,peru
angels,107.6430796,213.876477,outfield_inner,peru
angels,104.1866611,210.0395079,outfield_inner,peru
angels,102.7053051,208.1353315,outfield_inner,peru
angels,99.82554218,204.3215254,outfield_inner,peru
angels,96.4915711,199.9083143,outfield_inner,peru
angels,93.15760002,195.4951032,outfield_inner,peru
angels,89.82362894,191.0818921,outfield_inner,peru
angels,86.48965786,186.668681,outfield_inner,peru
angels,83.15568678,182.2554699,outfield_inner,peru
angels,79.8217157,177.8422588,outfield_inner,peru
angels,76.48774463,173.4290477,outfield_inner,peru
angels,73.15377355,169.0158366,outfield_inner,peru
angels,69.81980247,164.6026255,outfield_inner,peru
angels,66.48583139,160.1894144,outfield_inner,peru
angels,63.15186031,155.7762033,outfield_inner,peru
angels,59.81788923,151.3629922,outfield_inner,peru
angels,56.48391815,146.9497811,outfield_inner,peru
angels,53.14994707,142.53657,outfield_inner,peru
angels,49.81597599,138.1233589,outfield_inner,peru
angels,46.48200492,133.7101478,outfield_inner,peru
angels,43.14803384,129.2969367,outfield_inner,peru
angels,39.81406276,124.8837256,outfield_inner,peru
angels,37.47488346,121.7267217,outfield_inner,peru
angels,36.38913115,119.2406623,outfield_inner,peru
angels,34.72590683,114.4313782,outfield_inner,peru
angels,33.34467868,108.1047418,outfield_inner,peru
angels,33.10491489,101.0666257,outfield_inner,peru
angels,34.86608366,94.12290225,outfield_inner,peru
angels,38.51093228,89.10141953,outfield_inner,peru
angels,42.17341209,84.95677998,outfield_inner,peru
angels,45.83589191,80.81214043,outfield_inner,peru
angels,49.49837172,76.66750088,outfield_inner,peru
angels,53.16085154,72.52286133,outfield_inner,peru
angels,56.82333135,68.37822178,outfield_inner,peru
angels,60.48581117,64.23358223,outfield_inner,peru
angels,64.76843129,61.05852123,outfield_inner,peru
angels,70.06691636,59.47174737,outfield_inner,peru
angels,75.36540144,57.8849735,outfield_inner,peru
angels,80.66388651,56.29819964,outfield_inner,peru
angels,85.96237159,54.71142577,outfield_inner,peru
angels,91.26085666,53.12465191,outfield_inner,peru
angels,96.55934174,51.53787804,outfield_inner,peru
angels,101.8578268,49.95110418,outfield_inner,peru
angels,107.1563119,48.36433031,outfield_inner,peru
angels,112.454797,46.77755645,outfield_inner,peru
angels,117.753282,45.19078258,outfield_inner,peru
angels,123.0517671,43.60400872,outfield_inner,peru
angels,128.3502522,42.01723485,outfield_inner,peru
angels,131.7002169,41.12116701,outfield_inner,peru
angels,133.0459408,41.9178462,outfield_inner,peru
angels,135.7393502,43.5124414,outfield_inner,peru
angels,139.598329,45.79722268,outfield_inner,peru
angels,144.4407612,48.66446006,outfield_inner,peru
angels,150.0845308,52.00642361,outfield_inner,peru
angels,156.3475217,55.71538336,outfield_inner,peru
angels,163.047618,59.68360937,outfield_inner,peru
angels,170.0027036,63.80337167,outfield_inner,peru
angels,177.0306624,67.96694032,outfield_inner,peru
angels,183.9493786,72.06658536,outfield_inner,peru
angels,190.576736,75.99457684,outfield_inner,peru
angels,196.7306186,79.64318481,outfield_inner,peru
angels,202.2289105,82.9046793,outfield_inner,peru
angels,206.8894955,85.67133038,outfield_inner,peru
angels,210.5302577,87.83540808,outfield_inner,peru
angels,212.9690811,89.28918245,outfield_inner,peru
angels,214.0929296,89.97121073,outfield_inner,peru
angels,216.0592988,92.09602273,outfield_inner,peru
angels,218.3683869,96.14399321,outfield_inner,peru
angels,219.92724,101.6024083,outfield_inner,peru
angels,219.6429042,107.9585543,outfield_inner,peru
angels,216.4224257,114.6997173,outfield_inner,peru
angels,212.7043405,119.723431,outfield_inner,peru
angels,209.5149662,124.2422458,outfield_inner,peru
angels,206.325592,128.7610606,outfield_inner,peru
angels,203.1362177,133.2798754,outfield_inner,peru
angels,199.9468434,137.7986902,outfield_inner,peru
angels,196.7574692,142.317505,outfield_inner,peru
angels,193.5680949,146.8363198,outfield_inner,peru
angels,190.3787207,151.3551346,outfield_inner,peru
angels,187.1893464,155.8739494,outfield_inner,peru
angels,183.9999721,160.3927642,outfield_inner,peru
angels,180.8105979,164.911579,outfield_inner,peru
angels,177.6212236,169.4303938,outfield_inner,peru
angels,174.4318494,173.9492086,outfield_inner,peru
angels,171.2424751,178.4680234,outfield_inner,peru
angels,168.0531009,182.9868382,outfield_inner,peru
angels,164.8637266,187.505653,outfield_inner,peru
angels,161.6743523,192.0244678,outfield_inner,peru
angels,158.4849781,196.5432826,outfield_inner,peru
angels,155.2956038,201.0620974,outfield_inner,peru
angels,152.1062296,205.5809122,outfield_inner,peru
angels,150.2614364,208.1760101,outfield_inner,peru
angels,148.2061334,210.6791811,outfield_inner,peru
angels,144.4054421,214.5814651,outfield_inner,peru
angels,139.1622587,218.7595626,outfield_inner,peru
angels,132.7794793,222.0901741,outfield_inner,peru
angels,125.56,223.45,outfield_inner,peru
angels,26.27,104.81,outfield_outer,darkgreen
angels,25.93206036,98.80779459,outfield_outer,darkgreen
angels,26.55175796,92.86556015,outfield_outer,darkgreen
angels,29.06997057,87.45735032,outfield_outer,darkgreen
angels,32.98615517,82.91330959,outfield_outer,darkgreen
angels,37.08065184,78.51154883,outfield_outer,darkgreen
angels,41.20280027,74.13565416,outfield_outer,darkgreen
angels,45.35644174,69.78967298,outfield_outer,darkgreen
angels,49.49117543,65.42575405,outfield_outer,darkgreen
angels,53.59991259,61.03729441,outfield_outer,darkgreen
angels,57.71114749,56.65121584,outfield_outer,darkgreen
angels,62.29349843,52.92454014,outfield_outer,darkgreen
angels,68.10175486,51.37456128,outfield_outer,darkgreen
angels,73.91235845,49.8335279,outfield_outer,darkgreen
angels,79.70825122,48.23741632,outfield_outer,darkgreen
angels,85.50805767,46.65564586,outfield_outer,darkgreen
angels,91.30126153,45.04957709,outfield_outer,darkgreen
angels,97.1123068,43.50937087,outfield_outer,darkgreen
angels,102.9128127,41.92987855,outfield_outer,darkgreen
angels,108.714841,40.35604001,outfield_outer,darkgreen
angels,114.5159463,38.77877512,outfield_outer,darkgreen
angels,120.3179887,37.20493731,outfield_outer,darkgreen
angels,126.1185037,35.62550919,outfield_outer,darkgreen
angels,131.8532028,34.63589167,outfield_outer,darkgreen
angels,137.1468837,37.48499122,outfield_outer,darkgreen
angels,142.4413368,40.33269791,outfield_outer,darkgreen
angels,147.7416802,43.16941024,outfield_outer,darkgreen
angels,153.0351457,46.0189351,outfield_outer,darkgreen
angels,158.3293262,48.8671477,outfield_outer,darkgreen
angels,163.6221622,51.7178531,outfield_outer,darkgreen
angels,168.9131577,54.57194124,outfield_outer,darkgreen
angels,174.2212454,57.39378333,outfield_outer,darkgreen
angels,179.5252525,60.22324506,outfield_outer,darkgreen
angels,184.8151442,63.07940022,outfield_outer,darkgreen
angels,190.1140118,65.91887204,outfield_outer,darkgreen
angels,195.4044611,68.7740001,outfield_outer,darkgreen
angels,200.6806082,71.65529499,outfield_outer,darkgreen
angels,205.9817259,74.49032094,outfield_outer,darkgreen
angels,211.0968592,77.62087043,outfield_outer,darkgreen
angels,215.597447,81.60648474,outfield_outer,darkgreen
angels,219.5957326,85.99453389,outfield_outer,darkgreen
angels,222.1320061,91.42553717,outfield_outer,darkgreen
angels,223.6550554,97.23257639,outfield_outer,darkgreen
angels,224.1222057,103.2171928,outfield_outer,darkgreen
angels,223.6591753,109.2012559,outfield_outer,darkgreen
angels,222.141964,114.8628704,outfield_outer,darkgreen
angels,218.7717973,119.841088,outfield_outer,darkgreen
angels,215.4016306,124.8193057,outfield_outer,darkgreen
angels,212.0314639,129.7975233,outfield_outer,darkgreen
angels,208.6612972,134.7757409,outfield_outer,darkgreen
angels,205.2911306,139.7539586,outfield_outer,darkgreen
angels,201.9209639,144.7321762,outfield_outer,darkgreen
angels,198.5507972,149.7103939,outfield_outer,darkgreen
angels,195.1806305,154.6886115,outfield_outer,darkgreen
angels,191.8104638,159.6668291,outfield_outer,darkgreen
angels,188.4402971,164.6450468,outfield_outer,darkgreen
angels,185.0701305,169.6232644,outfield_outer,darkgreen
angels,181.6999638,174.6014821,outfield_outer,darkgreen
angels,178.3297971,179.5796997,outfield_outer,darkgreen
angels,174.9596304,184.5579174,outfield_outer,darkgreen
angels,171.5894637,189.536135,outfield_outer,darkgreen
angels,168.219297,194.5143526,outfield_outer,darkgreen
angels,164.8491304,199.4925703,outfield_outer,darkgreen
angels,161.4789637,204.4707879,outfield_outer,darkgreen
angels,158.108797,209.4490056,outfield_outer,darkgreen
angels,154.7386303,214.4272232,outfield_outer,darkgreen
angels,152.8611662,217.1554949,outfield_outer,darkgreen
angels,150.5930708,219.9073426,outfield_outer,darkgreen
angels,146.4631917,224.1424054,outfield_outer,darkgreen
angels,140.7891658,228.6852571,outfield_outer,darkgreen
angels,133.8886299,232.3604715,outfield_outer,darkgreen
angels,126.0792209,233.9926225,outfield_outer,darkgreen
angels,118.5986403,232.5759729,outfield_outer,darkgreen
angels,111.8595786,228.7687932,outfield_outer,darkgreen
angels,106.2706582,223.9871761,outfield_outer,darkgreen
angels,102.276618,219.6482837,outfield_outer,darkgreen
angels,100.3221968,217.1692778,outfield_outer,darkgreen
angels,97.69817802,213.6764978,outfield_outer,darkgreen
angels,94.08265204,208.8735147,outfield_outer,darkgreen
angels,90.46712606,204.0705317,outfield_outer,darkgreen
angels,86.85160008,199.2675486,outfield_outer,darkgreen
angels,83.2360741,194.4645656,outfield_outer,darkgreen
angels,79.62054812,189.6615825,outfield_outer,darkgreen
angels,76.00502214,184.8585994,outfield_outer,darkgreen
angels,72.38949615,180.0556164,outfield_outer,darkgreen
angels,68.77397017,175.2526333,outfield_outer,darkgreen
angels,65.15844419,170.4496503,outfield_outer,darkgreen
angels,61.54291821,165.6466672,outfield_outer,darkgreen
angels,57.92739223,160.8436842,outfield_outer,darkgreen
angels,54.31186625,156.0407011,outfield_outer,darkgreen
angels,50.69634027,151.237718,outfield_outer,darkgreen
angels,47.08081429,146.434735,outfield_outer,darkgreen
angels,43.46528831,141.6317519,outfield_outer,darkgreen
angels,39.84976233,136.8287689,outfield_outer,darkgreen
angels,36.23423635,132.0257858,outfield_outer,darkgreen
angels,32.61871037,127.2228028,outfield_outer,darkgreen
angels,29.00318439,122.4198197,outfield_outer,darkgreen
angels,27.31034196,116.780127,outfield_outer,darkgreen
angels,26.59841706,110.8127341,outfield_outer,darkgreen
angels,26.27,104.81,outfield_outer,darkgreen
astros,221.81,106.98,foul_lines,black
astros,219.8937636,108.8934601,foul_lines,black
astros,217.9775272,110.8069202,foul_lines,black
astros,216.0612908,112.7203803,foul_lines,black
astros,214.1450544,114.6338405,foul_lines,black
astros,212.228818,116.5473006,foul_lines,black
astros,210.3125816,118.4607607,foul_lines,black
astros,208.3963452,120.3742208,foul_lines,black
astros,206.4801088,122.2876809,foul_lines,black
astros,204.5638723,124.201141,foul_lines,black
astros,202.6476359,126.1146011,foul_lines,black
astros,200.7313995,128.0280613,foul_lines,black
astros,198.8151631,129.9415214,foul_lines,black
astros,196.8989267,131.8549815,foul_lines,black
astros,194.9826903,133.7684416,foul_lines,black
astros,193.0664539,135.6819017,foul_lines,black
astros,191.1502175,137.5953618,foul_lines,black
astros,189.2339811,139.5088219,foul_lines,black
astros,187.3177447,141.422282,foul_lines,black
astros,185.4015083,143.3357422,foul_lines,black
astros,183.4852719,145.2492023,foul_lines,black
astros,181.5690355,147.1626624,foul_lines,black
astros,179.6527991,149.0761225,foul_lines,black
astros,177.7365627,150.9895826,foul_lines,black
astros,175.8203263,152.9030427,foul_lines,black
astros,173.9040899,154.8165028,foul_lines,black
astros,171.9878535,156.729963,foul_lines,black
astros,170.071617,158.6434231,foul_lines,black
astros,168.1553806,160.5568832,foul_lines,black
astros,166.2391442,162.4703433,foul_lines,black
astros,164.3229078,164.3838034,foul_lines,black
astros,162.4066714,166.2972635,foul_lines,black
astros,160.490435,168.2107236,foul_lines,black
astros,158.5741986,170.1241838,foul_lines,black
astros,156.6579622,172.0376439,foul_lines,black
astros,154.7417258,173.951104,foul_lines,black
astros,152.8254894,175.8645641,foul_lines,black
astros,150.909253,177.7780242,foul_lines,black
astros,148.9930166,179.6914843,foul_lines,black
astros,147.0767802,181.6049444,foul_lines,black
astros,145.1605438,183.5184045,foul_lines,black
astros,143.2443074,185.4318647,foul_lines,black
astros,141.328071,187.3453248,foul_lines,black
astros,139.4118346,189.2587849,foul_lines,black
astros,137.4955981,191.172245,foul_lines,black
astros,135.5793617,193.0857051,foul_lines,black
astros,133.6631253,194.9991652,foul_lines,black
astros,131.7468889,196.9126253,foul_lines,black
astros,129.8306525,198.8260855,foul_lines,black
astros,127.9144161,200.7395456,foul_lines,black
astros,125.9981797,202.6530057,foul_lines,black
astros,124.0829744,202.3725025,foul_lines,black
astros,122.1685375,200.4572421,foul_lines,black
astros,120.2541005,198.5419816,foul_lines,black
astros,118.3396635,196.6267211,foul_lines,black
astros,116.4252266,194.7114607,foul_lines,black
astros,114.5107896,192.7962002,foul_lines,black
astros,112.5963526,190.8809397,foul_lines,black
astros,110.6819157,188.9656793,foul_lines,black
astros,108.7674787,187.0504188,foul_lines,black
astros,106.8530417,185.1351583,foul_lines,black
astros,104.9386048,183.2198979,foul_lines,black
astros,103.0241678,181.3046374,foul_lines,black
astros,101.1097308,179.3893769,foul_lines,black
astros,99.19529386,177.4741164,foul_lines,black
astros,97.28085689,175.558856,foul_lines,black
astros,95.36641993,173.6435955,foul_lines,black
astros,93.45198296,171.728335,foul_lines,black
astros,91.53754599,169.8130746,foul_lines,black
astros,89.62310902,167.8978141,foul_lines,black
astros,87.70867206,165.9825536,foul_lines,black
astros,85.79423509,164.0672932,foul_lines,black
astros,83.87979812,162.1520327,foul_lines,black
astros,81.96536115,160.2367722,foul_lines,black
astros,80.05092419,158.3215117,foul_lines,black
astros,78.13648722,156.4062513,foul_lines,black
astros,76.22205025,154.4909908,foul_lines,black
astros,74.30761328,152.5757303,foul_lines,black
astros,72.39317632,150.6604699,foul_lines,black
astros,70.47873935,148.7452094,foul_lines,black
astros,68.56430238,146.8299489,foul_lines,black
astros,66.64986541,144.9146885,foul_lines,black
astros,64.73542845,142.999428,foul_lines,black
astros,62.82099148,141.0841675,foul_lines,black
astros,60.90655451,139.168907,foul_lines,black
astros,58.99211754,137.2536466,foul_lines,black
